crtR(2011:2022),mean curvature,Gaussian curvature,ridge degree,ravine degree
0.453184,-15.175553,-484.925814,-100,-100
0.450788,-15.175553,-484.925814,-100,-100
0.527648,80.387477,2210.499294,-100,-100
0.524888,80.387477,2210.499294,-100,-100
0.533386,54.942299,589.057134,-100,-100
0.46765,62.202613,-2154.042067,-100,103.199095
0.46563,42.003352,-1759.436234,-100,64.003859
0.461654,-15.379822,-364.279915,-100,-100
0.4696,62.202613,-2154.042067,-100,103.199095
0.468883,62.202613,-2154.042067,-100,101.702318
0.469919,72.061541,980.577322,-100,113.407144
0.53629,-5.674406,30.726529,-100,-100
0.538756,-5.674406,30.726529,-100,-100
0.540279,1.384282,1.660102,-100,-100
0.533977,63.079315,713.600607,-100,-100
0.490041,84.577495,3010.64651,-100,-100
0.494689,88.241103,4373.568158,-100,-100
0.482084,58.795188,280.965724,-100,-100
0.471599,46.215838,209.235139,-100,-100
0.470788,148.696238,15601.49697,-100,-100
0.408763,2.765898,-2.329809,-100,25.707487
0.415796,2.765898,-2.329809,-100,13.297676
0.4242,-185.378782,9659.485574,163.656862,-100
0.423027,-185.378782,9659.485574,272.713842,-100
0.543109,44.574851,-47.765135,-100,-100
0.541402,63.397183,787.705724,-100,-100
0.530531,54.942299,589.057134,-100,-100
0.527445,61.341903,-1390.500857,-100,-100
0.521721,69.977748,422.121754,-100,-100
0.518978,77.506442,1502.536267,-100,-100
0.538105,63.397183,787.705724,-100,-100
0.54039,63.397183,787.705724,-100,-100
0.452123,-15.175553,-484.925814,-100,-100
0.44815,-15.175553,-484.925814,-100,-100
0.476254,-9.19933,-19807.15486,-100,173.344573
0.427834,-81.035964,-40581.68407,249.11367,-100
0.397963,-50.725683,1000.436991,-100,-100
0.511065,89.489655,3082.123147,-100,-100
0.530177,120.505049,-16421.89983,-100,248.747168
0.531396,120.505049,-16421.89983,-100,286.413824
0.414321,2.765898,-2.329809,-100,17.62794
0.412896,2.765898,-2.329809,-100,-100
0.363796,-93.062497,-1428.165846,-100,-100
0.035862,-181.584368,-2559.819806,227.374555,-100
0.172629,-181.584368,-2559.819806,217.872646,-100
0.396157,-51.741041,783.683531,-100,-100
0.365421,-142.007769,-1187.844758,-100,-100
0.41106,-71.277103,1601.40179,-100,-100
0.408785,-48.580562,1504.925423,-100,-100
0.40397,-48.580562,1504.925423,-100,-100
0.540558,63.079315,713.600607,-100,-100
0.535434,54.942299,589.057134,-100,-100
0.387054,-103.902986,-440.852436,-100,-100
0.381824,-51.741041,783.683531,-100,-100
0.388582,-80.831881,2873.159489,-100,-100
0.378345,-12.892978,-206.904803,28.855169,-100
0.37137,-12.892978,-206.904803,28.855169,-100
0.393147,-16.26729,15.558234,-100,-100
0.450312,-52.786966,1544.927985,-100,-100
0.519782,92.054768,3946.578199,-100,-100
0.507986,92.054768,3946.578199,-100,-100
0.52932,80.387477,2210.499294,-100,-100
0.53907,63.079315,713.600607,-100,-100
0.536786,63.079315,713.600607,-100,-100
0.536167,47.459014,100.176707,-100,-100
0.504326,45.752077,-57.411046,-100,-100
0.503103,45.752077,-57.411046,-100,-100
0.495131,50.102046,-72.384144,-100,-100
0.482542,45.752077,-57.411046,-100,-100
0.505064,42.532136,-56.6835,-100,-100
0.526047,31.631928,-58.196409,-100,-100
0.489215,83.098334,2968.052325,-100,-100
0.491422,102.013212,4921.382562,-100,-100
0.503423,78.94006,1829.544622,-100,60.712363
0.516502,87.400383,2158.213859,-100,67.693011
0.542765,1.384282,1.660102,-100,-100
0.529431,80.387477,2210.499294,-100,-100
0.536405,54.942299,589.057134,-100,-100
0.527835,70.038079,985.754216,-100,-100
0.473725,49.571512,-926.841693,-100,39.40968
0.470502,62.202613,-2154.042067,-100,101.702318
0.472352,51.782078,-2985.069545,-100,93.950015
0.331251,-101.467145,-1315.274874,-100,-100
0.427939,-194.932592,-6264.648972,389.158991,-100
0.425121,-143.922679,4526.193667,144.949907,-100
0.385092,-51.741041,783.683531,-100,-100
0.292438,-148.216265,-1173.868688,-100,-100
0.344576,-142.007769,-1187.844758,-100,-100
0.306401,-148.216265,-1173.868688,-100,-100
0.4191,-44.343393,1859.607805,25.016744,-100
0.414413,6.971953,-61.372288,-100,-100
0.427437,-167.057842,3534.817742,302.884237,-100
0.420381,-44.343393,1859.607805,-100,-100
0.516689,42.532136,-56.6835,-100,-100
0.533527,9.999753,0.549942,-100,-100
0.538646,1.345941,1.523845,-100,-100
0.521833,33.998808,-65.306078,89.81038,-100
0.539775,63.397183,787.705724,-100,-100
0.459219,-15.175553,-484.925814,-100,-100
0.461493,-15.126712,-471.353585,-100,-100
0.535509,63.397183,787.705724,-100,-100
0.531113,76.650351,-4574.840689,-100,50.623775
0.525606,0.775502,0.179659,-100,-100
0.526191,0.775502,0.179659,-100,-100
0.52334,-2.471241,-80.301031,-100,-100
0.52448,-2.471241,-80.301031,-100,-100
0.5214,-17.75339,-910.706135,36.54242,-100
0.506702,-7.551017,-61.498277,-100,-100
0.509944,-7.551017,-61.498277,-100,-100
0.533599,9.999753,0.549942,-100,-100
0.534068,9.999753,0.549942,-100,-100
0.540015,1.345941,1.523845,-100,-100
0.510799,50.102046,-72.384144,-100,-100
0.534365,-33.142356,979.528509,-100,-100
0.520336,-32.065458,871.487961,-100,-100
0.526467,-32.065458,871.487961,-100,-100
0.426019,-167.057842,3534.817742,293.609752,-100
0.42753,-167.057842,3534.817742,310.056256,-100
0.475518,192.510639,413.879476,-100,231.84409
0.322742,-148.216265,-1173.868688,-100,-100
0.355915,-105.51134,-382.391154,-100,-100
0.443342,-135.242718,1301.909607,89.985731,-100
0.452781,-176.564158,2789.915047,187.05044,-100
0.501082,89.489655,3082.123147,-100,-100
0.444734,-338.287007,22259.5969,606.377774,-100
0.121562,-140.240483,-1115.175739,-100,-100
0.112007,-140.240483,-1115.175739,-100,-100
0.516992,-41.284213,1412.764347,-100,-100
0.522935,-41.284213,1412.764347,-100,-100
0.465574,-20.069996,-236.718892,-100,-100
0.428992,-171.230095,-8224.343234,351.871318,-100
0.421885,-167.057842,3534.817742,306.091153,-100
0.425268,-167.057842,3534.817742,311.905344,-100
0.460147,-175.400569,3352.813584,185.96753,-100
0.206218,-140.240483,-1115.175739,-100,-100
0.458223,-338.287007,22259.5969,597.406643,-100
0.454762,-338.287007,22259.5969,605.169593,-100
0.456688,-273.590534,17007.88685,473.218455,-100
0.45922,-287.776853,9110.660415,412.836352,-100
0.482855,-21.334549,-2371.806101,35.318388,-100
0.476334,-21.334549,-2371.806101,24.912423,-100
0.432863,-280.397033,49329.24837,-100,-100
0.43906,-292.619364,61432.60955,-100,-100
0.349783,-142.007769,-1187.844758,-100,-100
0.298234,-148.216265,-1173.868688,-100,-100
0.39557,-22.604215,-1022.815618,-100,-100
0.350391,-142.007769,-1187.844758,-100,-100
0.380175,-51.741041,783.683531,-100,-100
0.403282,-48.580562,1504.925423,-100,-100
0.292904,-149.587209,-195.813234,-100,-100
0.312154,-73.39436,-554.373923,-100,-100
0.448524,-22.192759,-448.124169,-100,-100
0.44483,-60.033111,521.658519,-100,-100
0.449132,-135.242718,1301.909607,89.985731,-100
0.53772,63.397183,787.705724,-100,-100
0.48128,184.449261,19671.25714,-100,96.108647
0.477579,195.300805,7633.264704,-100,243.000505
0.479666,184.449261,19671.25714,-100,98.703871
0.217231,-148.216265,-1173.868688,-100,-100
0.24866,-148.216265,-1173.868688,-100,-100
0.224108,-148.216265,-1173.868688,-100,-100
0.416225,-65.599785,1994.099618,27.962571,-100
0.407725,-65.599785,1994.099618,36.583284,-100
0.454568,-91.856521,7506.197913,-100,-100
0.382121,-0.06684,-157.923598,-100,-100
0.452264,-273.590534,17007.88685,473.218455,-100
0.516595,-28.988904,667.215818,-100,-100
0.506678,-13.653108,-479.426884,-100,-100
0.510399,-27.979525,642.094016,-100,-100
0.357744,0.1995,-1244.602163,-100,-100
0.333358,0.1995,-1244.602163,-100,-100
0.380825,-9.227733,-795.30797,-100,-100
0.429481,-81.035964,-40581.68407,285.051297,-100
0.417786,-22.604215,-1022.815618,-100,-100
0.422739,-65.599785,1994.099618,56.170685,-100
0.408351,-22.604215,-1022.815618,-100,-100
0.542097,63.397183,787.705724,-100,-100
0.531537,-0.189154,-0.369681,-100,-100
0.522256,33.998808,-65.306078,89.81038,-100
0.524963,46.506499,-80.852128,88.662829,-100
0.541656,1.384282,1.660102,-100,-100
0.423865,-7.417784,-929.808156,-100,-100
0.365253,-9.227733,-795.30797,-100,-100
0.411687,2.765898,-2.329809,-100,-100
0.407026,2.765898,-2.329809,-100,18.078447
0.256975,-90.68106,-1318.517048,-100,-100
0.184813,-140.240483,-1115.175739,-100,-100
0.020354,-181.584368,-2559.819806,227.374555,-100
0.425718,24.559302,-961.247806,-100,-100
0.428743,-75.619656,-4768.45716,-100,-100
0.381838,-12.822075,-211.456183,26.219737,-100
0.390348,-16.26729,15.558234,-100,-100
0.50957,81.491934,2194.556858,-100,-100
0.499765,81.491934,2194.556858,-100,-100
0.43988,-412.478033,51569.28736,717.904002,-100
0.443718,-337.049696,40947.72302,525.687371,-100
0.391815,-37.634137,-5546.779984,-100,29.259697
0.443906,-57.608751,805.467679,-100,-100
0.447722,-273.590534,17007.88685,470.067182,-100
0.528785,118.375903,-10912.34304,-100,168.094308
0.531032,120.486379,-9908.34616,-100,200.380351
0.532978,79.549949,-3834.370905,-100,62.040821
0.519425,-17.75339,-910.706135,36.54242,-100
0.470454,-29.937518,-1324.748858,33.547423,-100
0.48015,-21.334549,-2371.806101,58.084349,-100
0.440617,-292.619364,61432.60955,-100,-100
0.460112,-273.590534,17007.88685,451.432062,-100
0.461612,-181.702455,4033.395455,195.379099,-100
0.365502,-119.806453,783.852767,86.861687,-100
0.534841,19.003733,-245.408749,-100,-100
0.415987,-300.154,64893.6107,426.408283,-100
0.405487,-234.983962,-9301.341793,437.436086,-100
0.4443,-57.608751,805.467679,-100,-100
0.44606,-57.608751,805.467679,-100,-100
0.43913,-292.619364,61432.60955,-100,-100
0.440751,-305.462627,62485.42008,-100,-100
0.469344,-24.642462,-158.628066,23.274549,-100
0.464635,-24.279701,-151.262727,24.386356,-100
0.429123,-66.632379,-2104.503419,-100,-100
0.429942,-81.035964,-40581.68407,259.579391,-100
0.416659,-167.057842,3534.817742,298.880515,-100
0.319492,-105.51134,-382.391154,-100,-100
0.429348,-130.651318,1455.741586,-100,-100
0.409573,-145.09054,1849.746105,137.604807,-100
0.239153,-125.947494,-5256.184377,203.159546,-100
0.398755,-9.227733,-795.30797,-100,-100
0.411466,-9.227733,-795.30797,-100,-100
0.444178,-291.174966,19270.91464,509.735419,-100
0.542371,1.384282,1.660102,-100,-100
0.543275,1.384282,1.660102,-100,-100
0.535148,14.554975,-0.544365,-100,-100
0.495897,-0.339741,-475.061583,-100,28.362869
0.485399,6.752361,-1042.36735,-100,24.548401
0.345389,-113.082254,873.704371,104.172421,-100
0.388669,-129.826493,1514.531852,99.088603,-100
0.456598,-125.256453,1133.97725,-100,-100
0.426038,-79.283062,-82947.74953,367.820481,-100
0.400356,-14.00411,70.201703,-100,-100
0.398341,-14.00411,70.201703,-100,-100
0.149976,-181.584368,-2559.819806,257.140075,-100
0.404422,-9.227733,-795.30797,-100,-100
0.39758,-23.811239,-811.173215,-100,-100
0.388564,-9.227733,-795.30797,-100,-100
0.417829,-44.343393,1859.607805,27.999902,-100
0.427139,-79.283062,-82947.74953,346.98017,-100
0.429104,-79.283062,-82947.74953,370.113884,-100
0.463209,-298.187504,69637.14978,398.800981,-100
0.420678,-185.378782,9659.485574,317.744491,-100
0.416737,-44.343393,1859.607805,29.244053,-100
0.488293,90.415596,3008.636792,-100,-100
0.500497,81.491934,2194.556858,-100,-100
0.541186,44.524657,-56.766139,-100,-100
0.285311,-128.390322,53.467298,-100,-100
0.267148,-148.216265,-1173.868688,-100,-100
0.428052,-79.283062,-82947.74953,372.618831,-100
0.373065,-12.892978,-206.904803,28.855169,-100
0.540026,-5.674406,30.726529,-100,-100
0.535809,-33.142356,979.528509,31.799495,-100
0.54298,13.673969,28.677331,-100,-100
0.535792,19.003733,-245.408749,-100,-100
0.537734,52.346432,155.598085,-100,-100
0.433229,-240.983818,12298.60808,386.602735,-100
0.424815,-231.9131,-6351.373552,401.734645,-100
0.429268,-17.995475,199.475193,-100,-100
0.426631,-135.242718,1301.909607,89.985731,-100
0.435688,-135.242718,1301.909607,89.985731,-100
0.415508,-135.242718,1301.909607,89.985731,-100
0.401145,-135.242718,1301.909607,89.985731,-100
0.45473,-130.651318,1455.741586,-100,-100
0.535473,63.397183,787.705724,-100,-100
0.435967,-282.556603,42884.96731,-100,-100
0.430285,-282.556603,42884.96731,-100,-100
0.433496,-280.397033,49329.24837,-100,-100
0.503355,-8.557592,-80.417168,-100,-100
0.496209,-45.799558,-2719.216101,64.527549,-100
0.499895,2.981091,-263.838166,-100,52.586135
0.502473,-86.00567,-12323.56659,174.288714,-100
0.471899,0.053822,-567.768908,-100,-100
0.487688,-19.773267,-184.894587,33.715194,-100
0.49928,-2.893628,-545.261714,-100,31.486609
0.455073,-15.175553,-484.925814,-100,-100
0.457663,-15.126712,-471.353585,-100,-100
0.467309,-7.221621,-171.163788,-100,-100
0.478192,6.752361,-1042.36735,-100,24.548401
0.423645,-320.907487,72269.36898,423.02192,-100
0.426711,-280.397033,49329.24837,-100,-100
0.447252,-338.287007,22259.5969,605.169593,-100
0.428701,-194.932592,-6264.648972,371.369787,-100
0.426978,-73.507042,2181.179633,88.349142,-100
0.427061,7.813134,-128.199809,-100,-100
0.456508,-230.720169,5238.804648,380.138173,-100
0.449957,-338.287007,22259.5969,605.169593,-100
0.273977,-173.500624,4722.473637,182.451531,-100
0.441271,-338.287007,22259.5969,606.377774,-100
0.437364,-291.174966,19270.91464,511.462112,-100
0.435373,-406.517234,50038.70963,707.042049,-100
0.333886,-168.020371,-2544.210308,224.200345,-100
0.206806,-199.626821,9958.134827,232.964347,-100
0.201814,-199.626821,9958.134827,225.891335,-100
0.418521,-300.154,64893.6107,430.971862,-100
0.1089,-190.662236,8779.873311,203.864252,-100
0.248968,-209.640854,-6728.751898,416.221197,-100
0.453574,-257.881783,8667.572763,366.130828,-100
0.450654,-240.983818,12298.60808,393.854888,-100
0.19691,-190.662236,8779.873311,203.734231,-100
0.267394,-123.222764,-1932.914234,138.69629,-100
0.380503,-145.655892,-3227.121185,190.43297,-100
0.408552,-132.12837,1969.595147,-100,-100
0.270189,-199.626821,9958.134827,232.964347,-100
0.531632,-33.588355,955.263202,44.831996,-100
0.513713,-28.988904,667.215818,-100,-100
0.542504,51.951815,-37.657227,-100,-100
0.519079,-28.988904,667.215818,18.713845,-100
0.527926,-0.189154,-0.369681,-100,-100
0.391907,23.904774,-14150.80782,-100,136.729539
0.414269,-13.522231,-662.693671,-100,-100
0.419523,-13.522231,-662.693671,-100,-100
0.463976,-0.702625,-90.659382,-100,-100
0.479775,-6.981417,-650.810115,-100,17.810422
0.472523,-15.286204,-632.290808,-100,-100
0.512518,-29.337534,-216.813722,36.149698,-100
0.536078,52.346432,155.598085,-100,-100
0.539111,52.346432,155.598085,-100,-100
0.41637,-282.699548,-60132.60142,454.447979,-100
0.40895,-234.983962,-9301.341793,272.811375,-100
0.447037,-240.983818,12298.60808,392.295142,-100
0.440872,-240.983818,12298.60808,392.295142,-100
0.513052,-7.551017,-61.498277,-100,-100
0.529002,-32.065458,871.487961,-100,-100
0.522995,-32.065458,871.487961,-100,-100
0.476817,-24.642462,-158.628066,22.861203,-100
0.47084,-24.642462,-158.628066,22.861203,-100
0.475094,-24.642462,-158.628066,23.274549,-100
0.477732,-19.87696,-173.471529,-100,-100
0.503017,-2.893628,-545.261714,-100,31.486609
0.37745,-132.12837,1969.595147,-100,-100
0.45342,-291.174966,19270.91464,505.839823,-100
0.455982,-338.287007,22259.5969,597.406643,-100
0.452497,-338.287007,22259.5969,605.169593,-100
0.421784,-185.378782,9659.485574,308.963387,-100
0.424732,-79.283062,-82947.74953,356.329218,-100
0.423519,-79.283062,-82947.74953,359.353786,-100
0.477229,-9.19933,-19807.15486,-100,161.938121
0.42528,-79.283062,-82947.74953,365.619048,-100
0.474262,-117.982283,-6922.679252,253.58765,-100
0.425427,-75.619656,-4768.45716,-100,-100
0.476268,-48.019639,-3131.5466,-100,-100
0.45359,-15.126712,-471.353585,-100,-100
0.448957,-46.395418,274.709597,-100,-100
0.528162,-0.189154,-0.369681,-100,-100
0.429923,-79.283062,-82947.74953,344.641978,-100
0.426647,-79.283062,-82947.74953,362.59448,-100
0.391822,-56.584133,-13590.83363,-100,-100
0.282473,-199.626821,9958.134827,286.612507,-100
0.267276,-199.626821,9958.134827,225.891335,-100
0.423806,45.131933,90.832952,-100,-100
0.428969,-79.283062,-82947.74953,347.146925,-100
0.42749,-79.283062,-82947.74953,316.124789,-100
0.427198,-75.619656,-4768.45716,-100,-100
0.530586,-46.357745,-1726.217112,69.046063,-100
0.521082,-23.514553,-2873.839321,-100,-100
0.489384,90.415596,3008.636792,-100,-100
0.382832,23.904774,-14150.80782,-100,153.793369
0.393086,23.904774,-14150.80782,-100,154.098549
0.503886,81.491934,2194.556858,-100,-100
0.510073,84.897526,2829.992668,-100,-100
0.517899,66.334354,787.066275,-100,-100
0.517486,66.334354,787.066275,-100,-100
0.510085,81.491934,2194.556858,-100,-100
0.419493,45.131933,90.832952,-100,-100
0.528168,-0.189154,-0.369681,-100,-100
0.528169,-0.189154,-0.369681,-100,-100
0.477236,-9.19933,-19807.15486,-100,46.82787
0.42592,-79.283062,-82947.74953,262.096713,-100
0.362213,76.038316,3001.658662,-100,-100
0.316507,-128.445325,-63254.09454,403.055198,-100
0.333329,-128.445325,-63254.09454,401.589024,-100
0.543489,13.673969,28.677331,-100,-100
0.541133,13.632111,26.481806,-100,-100
0.540714,1.345941,1.523845,-100,-100
0.44775,-17.995475,199.475193,-100,-100
0.313383,-123.810656,4749.608521,-100,-100
0.323301,-123.810656,4749.608521,-100,-100
0.441855,-127.757042,5505.598664,-100,-100
0.429428,-132.12837,1969.595147,-100,-100
0.44748,-43.741724,1302.678507,-100,-100
0.33361,-135.385959,3127.617214,-100,-100
0.42735,24.559302,-961.247806,-100,-100
0.423014,53.395209,-306.221031,-100,-100
0.42957,-75.619656,-4768.45716,-100,-100
0.462223,42.146172,258.918684,-100,33.043286
0.456604,33.487724,-1946.400958,-100,-100
0.368724,73.444912,-185.892647,-100,-100
0.37199,73.444912,-185.892647,-100,-100
0.29595,-156.81864,3837.55469,144.126781,-100
0.246312,-199.626821,9958.134827,226.046176,-100
0.1172,-190.662236,8779.873311,208.546339,-100
0.416009,24.666527,-596.363313,-100,-100
0.416479,24.666527,-596.363313,-100,-100
0.474567,199.908714,3395.997899,-100,312.504633
0.41974,-11.394605,52.429989,-100,-100
0.40954,31.852888,-313.829583,-100,79.642455
0.449895,-291.174966,19270.91464,509.735419,-100
0.430239,-332.554787,31725.8949,566.75524,-100
0.409003,4.277361,-3763.868952,-100,-100
0.408626,-28.640089,-644.251988,-100,-100
0.457198,-0.702625,-90.659382,-100,-100
0.404721,27.061836,-762.692144,-100,93.00991
0.460822,-0.702625,-90.659382,-100,-100
0.437601,-17.995475,199.475193,-100,-100
0.444067,-17.995475,199.475193,-100,-100
0.415753,-10.172472,54.661525,-100,-100
0.425854,-17.304693,165.235585,-100,-100
0.343895,-56.584133,-13590.83363,68.405187,-100
0.301042,-49.421264,-13885.83663,54.247336,-100
0.3721,-73.582051,-48595.13208,291.707366,-100
