crtR(2011:2022),peak,pit,saddle,ridge,ravine,Longitude,Latitude
0.395848,1,0,0,1,0,140.907935,37.395032
0.367513,1,0,0,1,0,140.906806,37.39413
0.353345,0,0,1,0,1,140.906242,37.394129
0.341393,0,0,1,0,0,140.922622,37.395043
0.417045,1,0,0,0,0,140.909629,37.395935
0.361873,1,0,0,1,0,140.906244,37.391876
0.339463,0,0,1,0,0,140.905115,37.391875
0.537658,0,1,0,0,1,140.89722,37.381953
0.551905,0,0,1,1,0,140.896092,37.381051
0.44916,0,0,1,0,0,140.913584,37.395036
0.45046,0,0,1,0,0,140.913019,37.395036
0.430695,0,0,1,1,0,140.914147,37.396389
0.418677,0,0,1,1,0,140.914147,37.396839
0.443373,0,0,1,1,0,140.902858,37.38962
0.458903,1,0,0,0,0,140.903424,37.388719
0.462582,0,0,1,0,0,140.902859,37.388718
0.574733,0,0,1,1,0,140.894964,37.379698
0.57804,0,0,1,1,0,140.894398,37.381049
0.527951,0,1,0,0,1,140.898913,37.383307
0.529446,0,1,0,0,1,140.898348,37.383306
0.538725,0,0,1,0,1,140.897221,37.381502
0.372698,0,0,1,1,0,140.917535,37.397743
0.367398,1,0,0,0,0,140.915275,37.398192
0.248295,0,0,1,0,0,140.903415,37.395479
0.564783,0,0,1,0,0,140.894962,37.3815
0.334504,0,0,1,0,1,140.922621,37.396395
0.33845,0,0,1,0,1,140.922056,37.395944
0.481484,0,0,1,0,0,140.926584,37.387383
0.477922,0,0,1,0,0,140.925455,37.386932
0.487348,0,0,1,0,0,140.927149,37.386933
0.366452,1,0,0,1,0,140.9181,37.398194
0.367743,1,0,0,1,0,140.917535,37.398194
0.331426,0,0,1,0,1,140.92375,37.396846
0.365316,0,0,1,1,0,140.918665,37.397744
0.332793,0,0,1,0,1,140.924315,37.396396
0.331732,0,0,1,0,1,140.924315,37.396846
0.437779,0,0,1,0,0,140.901728,37.390069
0.531822,0,1,0,0,1,140.89835,37.381954
0.534231,0,1,0,0,1,140.897785,37.381954
0.533303,0,1,0,0,1,140.897784,37.382404
0.523715,0,0,1,1,0,140.899476,37.384659
0.236492,0,0,1,0,1,140.902285,37.395929
0.517804,0,0,1,0,0,140.900039,37.385561
0.446442,0,0,1,1,0,140.902293,37.389619
0.477407,0,0,1,0,0,140.90286,37.387817
0.481094,0,0,1,0,0,140.902296,37.387816
0.483617,0,0,1,0,0,140.902861,37.387366
0.325967,1,0,0,0,0,140.914144,37.399544
0.351304,1,0,0,0,0,140.906804,37.396383
0.361855,1,0,0,0,0,140.906804,37.395933
0.352593,1,0,0,0,0,140.910191,37.397738
0.349792,0,0,1,0,0,140.90624,37.395481
0.369518,1,0,0,1,0,140.906806,37.39458
0.354577,0,0,1,0,0,140.906241,37.39458
0.597026,0,0,1,0,0,140.893837,37.378345
0.332369,0,0,1,0,1,140.923185,37.396846
0.334073,0,1,0,0,1,140.923186,37.395944
0.335726,0,1,0,0,1,140.922621,37.395944
0.345469,0,1,0,0,0,140.920926,37.396844
0.34552,0,1,0,0,0,140.920926,37.396394
0.33731,0,0,1,0,1,140.922056,37.396394
0.426563,0,0,1,1,0,140.914712,37.396389
0.434078,0,0,1,1,0,140.914713,37.395939
0.441735,0,0,1,1,0,140.913583,37.395938
0.447958,0,0,1,0,0,140.913019,37.395487
0.402754,0,0,1,1,0,140.914146,37.39729
0.381378,1,0,0,1,0,140.913581,37.39774
0.219627,0,0,1,0,0,140.905108,37.397283
0.257399,0,0,1,0,0,140.905673,37.397284
0.376184,0,0,1,1,0,140.91697,37.397743
0.431084,0,0,1,0,0,140.902858,37.39007
0.512436,1,0,0,0,0,140.900604,37.386012
0.392038,1,0,0,1,0,140.918099,37.399096
0.359749,0,0,1,1,0,140.919794,37.398196
0.500086,1,0,0,0,0,140.901167,37.386914
0.513257,1,0,0,0,0,140.901169,37.385562
0.509924,1,0,0,0,0,140.901168,37.386013
0.515872,1,0,0,0,0,140.900604,37.385562
0.345146,1,0,0,0,0,140.91471,37.398643
0.587291,0,0,1,1,0,140.894399,37.379697
0.599871,1,0,0,1,0,140.893835,37.379697
0.445516,0,1,0,0,1,140.928273,37.393243
0.478475,0,0,1,0,0,140.926019,37.387383
0.476117,0,1,0,0,1,140.926018,37.387834
0.476758,0,0,1,0,1,140.925454,37.387383
0.478985,0,1,0,0,1,140.926583,37.387834
0.483166,0,1,0,0,1,140.927148,37.387834
0.485789,0,0,1,0,0,140.927149,37.387384
0.488505,0,1,0,0,1,140.927713,37.387835
0.5349,0,1,0,0,1,140.897219,37.382855
0.64815,1,0,0,0,0,140.891011,37.379243
0.208226,0,0,1,1,0,140.903415,37.39593
0.130715,0,0,1,0,0,140.903978,37.397282
0.104181,1,0,0,1,0,140.903413,37.397282
0.096233,0,1,0,0,1,140.902848,37.397732
0.532316,0,0,1,0,1,140.898352,37.380602
0.526684,0,0,1,0,1,140.897789,37.37925
0.21444,0,1,0,0,1,140.90285,37.395929
0.250935,0,0,1,0,1,140.902851,37.395479
0.459655,0,0,1,1,0,140.901164,37.389168
0.414208,1,0,0,0,0,140.909064,37.395484
0.37805,1,0,0,1,0,140.908498,37.396835
0.386478,1,0,0,1,0,140.909063,37.396836
0.400892,1,0,0,0,0,140.909063,37.396385
0.365962,1,0,0,1,0,140.909062,37.397286
0.367269,1,0,0,1,0,140.907933,37.396835
0.346527,1,0,0,0,0,140.909627,37.397738
0.339269,1,0,0,1,0,140.909062,37.397737
0.37286,1,0,0,0,0,140.909627,37.397287
0.399079,1,0,0,0,0,140.910193,37.396837
0.393286,1,0,0,0,0,140.909628,37.396836
0.421717,0,1,0,0,1,140.927141,37.395496
0.336374,0,1,0,0,0,140.923187,37.395494
0.4659,0,1,0,0,1,140.926582,37.389186
0.463284,0,1,0,0,1,140.926017,37.389186
0.457624,0,1,0,0,0,140.926017,37.389636
0.471054,0,1,0,0,1,140.926582,37.388735
0.472736,0,1,0,0,1,140.926018,37.388284
0.419171,0,1,0,0,1,140.926577,37.394594
0.211339,0,0,1,1,0,140.911882,37.401345
0.35057,1,0,0,0,0,140.915275,37.398643
0.293887,0,1,0,0,0,140.914143,37.400445
0.338749,1,0,0,0,0,140.914145,37.398642
0.347308,1,0,0,0,0,140.914144,37.399093
0.339583,0,0,1,0,0,140.923187,37.395043
0.338932,0,0,1,0,0,140.923752,37.395043
0.333621,0,1,0,0,1,140.923751,37.395945
0.335883,0,1,0,0,0,140.923751,37.395494
0.388541,1,0,0,1,0,140.917534,37.399095
0.363403,1,0,0,1,0,140.917534,37.398645
0.384015,1,0,0,0,0,140.916969,37.399095
0.384317,1,0,0,1,0,140.914711,37.397741
0.365201,1,0,0,0,0,140.91471,37.398192
0.475048,0,1,0,0,1,140.927712,37.389187
0.480213,0,1,0,0,1,140.927712,37.388736
0.501823,0,0,1,0,0,140.928843,37.387835
0.494806,0,1,0,0,1,140.928278,37.387835
0.504922,0,0,1,0,1,140.928843,37.387385
0.49093,0,0,1,0,0,140.928277,37.388286
0.301863,0,0,1,0,0,140.903418,37.393226
0.301267,0,0,1,0,0,140.903419,37.392775
0.435646,1,0,0,1,0,140.903988,37.389621
0.422749,1,0,0,1,0,140.903987,37.390071
0.439711,1,0,0,1,0,140.903423,37.38962
0.426948,1,0,0,1,0,140.903422,37.390071
0.334389,0,0,1,0,1,140.92262,37.396845
0.332749,0,0,1,0,1,140.923186,37.396395
0.332149,0,0,1,0,1,140.923751,37.396395
0.364721,1,0,0,1,0,140.918665,37.398195
0.362522,0,0,1,1,0,140.919229,37.398195
0.441504,1,0,0,1,0,140.928272,37.394145
0.443469,0,1,0,0,0,140.928272,37.393694
0.428909,1,0,0,1,0,140.910758,37.395936
0.419083,1,0,0,0,0,140.910758,37.396386
0.433818,1,0,0,1,0,140.911323,37.395936
0.407823,1,0,0,0,0,140.909628,37.396385
0.356684,0,1,0,0,0,140.919796,37.396393
0.35814,0,0,1,0,0,140.919797,37.395942
0.363223,0,0,1,0,0,140.919231,37.396392
0.355995,0,1,0,0,0,140.919796,37.396843
0.341077,0,0,1,0,0,140.92149,37.396845
0.341011,0,1,0,0,0,140.921491,37.396394
0.443469,0,0,1,0,1,140.927709,37.392342
0.457443,0,1,0,0,0,140.929402,37.393695
0.434444,0,1,0,0,0,140.927707,37.394144
0.432494,0,0,1,0,1,140.927706,37.394595
0.509339,0,0,1,0,0,140.900038,37.386463
0.503101,0,0,1,0,0,140.900038,37.386913
0.52495,0,0,1,1,0,140.899476,37.384209
0.514214,0,0,1,0,0,140.900039,37.386012
0.52352,0,0,1,0,0,140.898345,37.385109
0.386211,1,0,0,1,0,140.917533,37.399546
0.37894,1,0,0,0,0,140.916968,37.399546
0.350003,1,0,0,0,0,140.915836,37.401798
0.368205,0,1,0,0,1,140.916401,37.401799
0.37654,0,0,1,0,0,140.9164,37.402249
0.355035,1,0,0,0,0,140.915839,37.398643
0.358633,1,0,0,0,0,140.916404,37.398644
0.368583,1,0,0,0,0,140.91697,37.398194
0.368943,1,0,0,0,0,140.916405,37.398193
0.378495,1,0,0,0,0,140.916404,37.399095
0.372054,1,0,0,0,0,140.915839,37.399094
0.361388,1,0,0,0,0,140.916969,37.398644
0.443897,0,0,1,1,0,140.911889,37.395486
0.446777,0,0,1,1,0,140.912454,37.395486
0.331543,1,0,0,0,0,140.91358,37.398642
0.337635,1,0,0,0,0,140.913579,37.399093
0.439712,0,0,1,1,0,140.911324,37.395485
0.434515,0,0,1,1,0,140.910759,37.395485
0.292044,1,0,0,0,0,140.913578,37.399994
0.31325,1,0,0,0,0,140.913579,37.399543
0.478225,0,1,0,0,0,140.929405,37.39054
0.467218,0,1,0,0,0,140.92884,37.39099
0.085707,1,0,0,0,0,140.903413,37.397733
0.335086,1,0,0,1,0,140.906803,37.396834
0.348346,0,1,0,0,0,140.923188,37.394142
0.343615,0,0,1,0,0,140.923187,37.394592
0.34271,0,0,1,0,0,140.923752,37.394593
0.346977,0,1,0,0,0,140.924318,37.394142
0.351473,0,0,1,0,0,140.924318,37.393692
0.23324,0,1,0,0,0,140.912446,37.401796
0.323041,1,0,0,0,0,140.914708,37.399995
0.311853,0,1,0,0,0,140.914708,37.400445
0.356419,1,0,0,0,0,140.914709,37.399093
0.364692,1,0,0,0,0,140.915274,37.399094
0.338329,1,0,0,0,0,140.914709,37.399544
0.495246,0,0,1,0,1,140.899472,37.387363
0.495576,0,0,1,0,0,140.900037,37.387364
0.410959,1,0,0,1,0,140.903422,37.390522
0.316434,0,0,1,0,0,140.905113,37.393227
0.320168,0,0,1,0,0,140.905112,37.393678
0.3065,0,0,1,0,0,140.904548,37.393677
0.118033,0,1,0,0,1,140.902848,37.397281
0.464075,0,1,0,0,0,140.927711,37.390088
0.464337,0,1,0,0,0,140.927146,37.389637
0.48213,0,0,1,1,0,140.928841,37.389638
0.471728,0,1,0,0,0,140.92884,37.39054
0.463311,0,1,0,0,0,140.928839,37.391441
0.106517,1,0,0,0,0,140.903977,37.397733
0.107202,1,0,0,1,0,140.904542,37.398184
0.17551,0,0,1,0,0,140.904543,37.397283
0.456884,1,0,0,0,0,140.904554,37.388269
0.451617,1,0,0,0,0,140.905119,37.388269
0.44758,1,0,0,0,0,140.906249,37.38782
0.452374,1,0,0,0,0,140.905685,37.387819
0.547424,0,0,1,1,0,140.896091,37.381952
0.544652,0,0,1,1,0,140.89609,37.382403
0.553555,0,0,1,1,0,140.895526,37.381952
0.542087,0,0,1,1,0,140.896655,37.381953
0.50786,1,0,0,0,0,140.900603,37.386463
0.600073,0,0,1,0,0,140.893836,37.378795
0.585515,1,0,0,0,0,140.894401,37.378796
0.582333,0,0,1,1,0,140.894398,37.380599
0.585543,0,0,1,1,0,140.894399,37.380148
0.282116,0,0,1,0,0,140.903984,37.392325
0.291501,0,0,1,0,0,140.904549,37.392776
0.286218,0,0,1,0,0,140.903417,37.394578
0.291597,0,0,1,0,1,140.902852,37.394577
0.27303,0,1,0,0,0,140.903416,37.395028
0.397975,0,0,1,0,0,140.901726,37.391422
0.388747,0,0,1,0,0,140.902291,37.391422
0.419333,0,0,1,0,0,140.900597,37.39097
0.419511,0,0,1,0,1,140.900032,37.390969
0.336985,0,0,1,0,1,140.922619,37.397747
0.333969,0,0,1,0,1,140.923184,37.397747
0.337336,0,0,1,0,1,140.922055,37.396845
0.339519,0,0,1,0,0,140.924317,37.395044
0.402219,0,1,0,0,0,140.924882,37.395044
0.336646,0,1,0,0,0,140.924316,37.395494
0.417668,0,0,1,0,0,140.92714,37.396398
0.470224,0,1,0,0,0,140.928276,37.390089
0.465136,0,1,0,0,0,140.928275,37.390539
0.475632,0,1,0,0,0,140.928276,37.389638
0.49429,0,0,1,1,0,140.929406,37.389188
0.430858,1,0,0,1,0,140.912453,37.396388
0.43265,1,0,0,1,0,140.913018,37.396388
0.442223,0,0,1,1,0,140.913018,37.395937
0.432716,0,0,1,1,0,140.913582,37.396388
0.544811,1,0,0,1,0,140.896095,37.378797
0.549305,0,0,1,0,0,140.896094,37.379248
0.560872,0,0,1,0,0,140.89553,37.379248
0.557177,1,0,0,1,0,140.89553,37.378797
0.573776,0,0,1,0,0,140.894965,37.379247
0.394275,0,0,1,1,0,140.915841,37.397291
0.398507,1,0,0,1,0,140.915276,37.397291
0.379365,0,0,1,1,0,140.916405,37.397742
0.370367,1,0,0,0,0,140.916403,37.399545
0.349964,1,0,0,0,0,140.915274,37.399544
0.360677,1,0,0,0,0,140.915838,37.399545
0.460284,0,1,0,0,0,140.926582,37.389637
0.475048,0,1,0,0,1,140.927147,37.388736
0.46989,0,1,0,0,1,140.927147,37.389186
0.307633,1,0,0,0,0,140.914143,37.399994
0.275899,0,1,0,0,0,140.913578,37.400445
0.416235,0,0,1,1,0,140.902857,37.390521
0.302628,0,0,1,0,1,140.902852,37.394127
0.294892,0,1,0,0,0,140.903417,37.394127
0.357446,0,0,1,0,0,140.919795,37.397745
0.353249,0,0,1,0,1,140.92036,37.397745
0.351283,0,1,0,0,0,140.92036,37.397295
0.346654,0,1,0,0,0,140.920925,37.397295
0.361351,0,0,1,0,0,140.91923,37.397294
0.361451,0,0,1,0,1,140.91923,37.397744
0.356219,0,1,0,0,0,140.919795,37.397294
0.368429,0,0,1,0,0,140.918666,37.396843
0.357146,1,0,0,1,0,140.90455,37.391424
0.399834,1,0,0,0,0,140.905116,37.390523
0.397057,1,0,0,0,0,140.905681,37.390523
0.476759,0,1,0,0,0,140.928841,37.390089
0.492912,0,0,1,0,0,140.928842,37.388737
0.497738,0,0,1,0,0,140.928842,37.388286
0.455235,1,0,0,1,0,140.929965,37.395498
0.449021,1,0,0,1,0,140.9294,37.395498
0.305687,0,1,0,0,1,140.914707,37.400896
0.063788,1,0,0,1,0,140.904541,37.398635
0.619712,0,0,1,1,0,140.892139,37.380597
0.052844,0,0,1,0,0,140.902847,37.398183
0.349008,0,0,1,0,0,140.920925,37.397746
0.356352,0,0,1,1,0,140.920359,37.398196
0.340662,0,0,1,0,0,140.922054,37.397746
0.338492,0,0,1,0,1,140.922055,37.397296
0.344745,0,0,1,0,0,140.92149,37.397746
0.343744,0,0,1,0,0,140.922054,37.398197
0.299192,0,0,1,0,0,140.903983,37.393677
0.33599,0,0,1,0,0,140.905677,37.393678
0.530244,0,1,0,0,1,140.898349,37.382856
0.532312,0,1,0,0,1,140.897784,37.382855
0.528709,0,1,0,0,1,140.898913,37.382856
0.495,0,0,1,0,0,140.900602,37.387364
0.499795,0,0,1,0,0,140.929407,37.388737
0.487614,0,0,1,1,0,140.928841,37.389187
0.469559,0,1,0,0,0,140.927711,37.389637
0.486273,0,0,1,0,0,140.928277,37.388736
0.481069,0,1,0,0,1,140.928277,37.389187
0.382492,1,0,0,1,0,140.904551,37.390973
0.426356,1,0,0,1,0,140.905118,37.389622
0.385218,1,0,0,1,0,140.903986,37.390973
0.390884,1,0,0,1,0,140.903421,37.390972
0.406311,1,0,0,0,0,140.903987,37.390522
0.41861,1,0,0,0,0,140.904552,37.390072
0.351632,1,0,0,0,0,140.915838,37.399996
0.345678,1,0,0,0,0,140.915837,37.400446
0.360833,1,0,0,0,0,140.916402,37.400447
0.392069,1,0,0,1,0,140.918098,37.399546
0.385345,1,0,0,0,0,140.917533,37.399997
0.364309,1,0,0,0,0,140.916403,37.399996
0.3378,1,0,0,0,0,140.915273,37.399995
0.408867,1,0,0,0,0,140.911322,37.396837
0.402406,0,0,1,1,0,140.913581,37.39729
0.419612,0,0,1,1,0,140.913582,37.396839
0.380162,1,0,0,1,0,140.907371,37.39413
0.3827,1,0,0,1,0,140.907371,37.394581
0.395081,1,0,0,0,0,140.907935,37.395483
0.405453,1,0,0,0,0,140.908499,37.395483
0.188659,1,0,0,0,0,140.905107,37.397734
0.146019,1,0,0,0,0,140.904542,37.397734
0.288068,1,0,0,0,0,140.906238,37.397284
0.356417,1,0,0,1,0,140.924319,37.393241
0.35943,1,0,0,0,0,140.923189,37.39324
0.597046,1,0,0,1,0,140.893834,37.380147
0.600947,1,0,0,0,0,140.893835,37.379246
0.613902,1,0,0,0,0,140.893271,37.379246
0.220512,1,0,0,1,0,140.906237,37.398186
0.266275,0,1,0,0,1,140.913577,37.400895
0.335238,0,0,1,0,1,140.92262,37.397296
0.342349,0,0,1,0,0,140.92149,37.397295
0.506595,0,0,1,0,0,140.929971,37.388737
0.488677,0,0,1,1,0,140.929406,37.389639
0.413797,1,0,0,0,0,140.910193,37.396386
0.423353,1,0,0,1,0,140.910194,37.395935
0.40044,1,0,0,1,0,140.913016,37.397289
0.418772,1,0,0,1,0,140.913017,37.396839
0.378666,1,0,0,0,0,140.910192,37.397287
0.151452,1,0,0,1,0,140.905107,37.398185
0.226487,1,0,0,0,0,140.905672,37.397734
0.54163,0,0,1,1,0,140.896089,37.382854
0.555386,0,0,1,1,0,140.89496,37.382402
0.284449,0,1,0,0,1,140.914142,37.401346
0.264074,0,1,0,0,1,140.913577,37.401346
0.285906,0,1,0,0,1,140.914142,37.400896
0.170131,0,1,0,0,1,140.903973,37.400888
0.305124,0,1,0,0,1,140.914707,37.401347
0.335683,0,0,1,1,0,140.923184,37.398198
0.337774,0,0,1,1,0,140.923183,37.398648
0.395091,0,0,1,1,0,140.920923,37.399548
0.390003,0,0,1,1,0,140.920923,37.399098
0.375627,1,0,0,0,0,140.916968,37.399996
0.364664,1,0,0,1,0,140.918099,37.398645
0.386127,1,0,0,0,0,140.917532,37.400447
0.329234,0,0,1,0,0,140.915273,37.400446
0.343304,1,0,0,0,0,140.915837,37.400897
0.39329,1,0,0,0,0,140.918098,37.399997
0.35819,1,0,0,1,0,140.903986,37.391423
0.377572,0,0,1,0,0,140.902856,37.391422
0.439558,0,0,1,1,0,140.928271,37.394595
0.4466,1,0,0,1,0,140.928836,37.394596
0.466684,0,1,0,0,1,140.929404,37.391892
0.472909,0,1,0,0,1,140.929969,37.391892
0.394452,0,0,1,0,1,140.924879,37.397748
0.33087,0,0,1,0,1,140.924314,37.397748
0.347556,0,0,1,1,0,140.922053,37.398648
0.332813,0,0,1,0,1,140.923185,37.397296
0.264697,0,0,1,0,1,140.902286,37.395478
0.283587,0,0,1,0,1,140.901721,37.395478
0.317849,1,0,0,0,0,140.912449,37.399092
0.258407,0,1,0,0,0,140.913013,37.400444
0.560278,0,0,1,1,0,140.894961,37.381951
0.561371,0,0,1,0,0,140.894396,37.382401
0.489341,0,1,0,0,0,140.92997,37.39009
0.483244,0,1,0,0,0,140.929405,37.390089
0.35207,0,0,1,0,0,140.923753,37.393691
0.347106,0,1,0,0,0,140.923753,37.394142
0.526272,0,0,1,1,0,140.898912,37.384208
0.515304,0,0,1,0,0,140.899474,37.386011
0.510069,0,0,1,0,1,140.899473,37.386462
0.519157,0,0,1,0,0,140.899475,37.385561
0.515738,0,0,1,0,0,140.898909,37.386011
0.437566,0,0,1,1,0,140.928271,37.395046
0.430542,0,0,1,0,1,140.927706,37.395046
0.452574,0,1,0,0,0,140.928838,37.393244
0.459459,0,1,0,0,0,140.929402,37.393244
0.331869,0,0,1,0,1,140.923749,37.397747
0.331389,0,0,1,0,1,140.92375,37.397297
0.339475,0,0,1,1,0,140.922619,37.398197
0.225338,0,0,1,0,0,140.907366,37.398637
0.257666,1,0,0,1,0,140.906237,37.397735
0.189415,1,0,0,1,0,140.905672,37.398185
0.333753,0,0,1,1,0,140.923748,37.398649
0.331112,0,0,1,0,1,140.924314,37.397297
0.540148,0,0,1,1,0,140.896655,37.382403
0.536348,0,1,0,0,1,140.89722,37.382404
0.541162,0,0,1,0,1,140.895524,37.383304
0.550073,0,0,1,1,0,140.89496,37.382853
0.440074,0,0,1,1,0,140.928835,37.395948
0.184619,0,0,1,1,0,140.910188,37.400893
0.19735,0,0,1,0,0,140.910188,37.400442
0.205364,0,0,1,0,0,140.910753,37.400443
0.453412,1,0,0,1,0,140.929401,37.394596
0.448585,0,0,1,1,0,140.928837,37.394145
0.459987,0,1,0,0,1,140.928839,37.391892
0.367723,1,0,0,0,0,140.906805,37.395482
0.401286,1,0,0,0,0,140.908499,37.395934
0.246019,1,0,0,0,0,140.906801,37.398186
0.177188,1,0,0,0,0,140.906236,37.398636
0.244311,0,0,1,0,0,140.907931,37.398638
0.423759,1,0,0,0,0,140.911323,37.396387
0.40423,1,0,0,0,0,140.910757,37.396837
0.437868,1,0,0,1,0,140.911888,37.395936
0.440795,0,0,1,1,0,140.912453,37.395937
0.427773,1,0,0,0,0,140.911888,37.396387
0.352474,0,0,1,0,0,140.920924,37.398196
0.348185,0,0,1,0,1,140.921489,37.398197
0.352487,0,0,1,1,0,140.921489,37.398647
0.611852,0,0,1,1,0,140.89327,37.379696
0.622706,0,0,1,1,0,140.892705,37.379696
0.625552,1,0,0,0,0,140.892706,37.379245
0.331337,1,0,0,1,0,140.907367,37.397285
0.353216,1,0,0,1,0,140.907368,37.396834
0.250469,0,1,0,0,0,140.913011,37.401796
0.321538,1,0,0,0,0,140.910191,37.398189
0.264319,0,1,0,0,0,140.913011,37.402247
0.248531,0,1,0,0,1,140.912446,37.402247
0.388666,1,0,0,0,0,140.911322,37.397288
0.307858,1,0,0,0,0,140.911885,37.398641
0.226799,0,1,0,0,0,140.912447,37.401345
0.281823,0,0,1,0,0,140.903984,37.392775
0.300423,0,0,1,0,0,140.904548,37.393227
0.3779,1,0,0,1,0,140.913016,37.39774
0.416424,1,0,0,1,0,140.912452,37.396838
0.448684,0,0,1,1,0,140.901728,37.389619
0.434845,0,0,1,0,0,140.902293,37.39007
0.449881,0,0,1,1,0,140.901164,37.389618
0.439544,0,0,1,0,0,140.901163,37.390069
0.467709,0,0,1,1,0,140.90173,37.388717
0.465547,0,0,1,1,0,140.902294,37.388718
0.3327,0,0,1,1,0,140.923749,37.398198
0.358898,0,1,0,0,0,140.915835,37.402249
0.29762,0,1,0,0,0,140.903982,37.394128
0.323892,0,0,1,0,0,140.903985,37.391874
0.337576,0,0,1,0,0,140.90342,37.391874
0.357372,1,0,0,0,0,140.91358,37.398191
0.323756,1,0,0,0,0,140.913015,37.398641
0.413009,1,0,0,0,0,140.911887,37.396838
0.451284,1,0,0,1,0,140.929401,37.395047
0.289596,0,1,0,0,0,140.914141,37.401797
0.396376,1,0,0,1,0,140.918663,37.399547
0.39321,1,0,0,0,0,140.911887,37.397289
0.383844,1,0,0,0,0,140.910757,37.397288
0.358028,1,0,0,0,0,140.910756,37.397738
0.356919,0,0,1,1,0,140.920924,37.398647
0.369277,0,0,1,1,0,140.923183,37.399099
0.371092,0,0,1,1,0,140.923182,37.39955
0.374738,0,0,1,1,0,140.922618,37.399099
0.395462,0,0,1,1,0,140.919228,37.399097
0.364635,0,0,1,1,0,140.919229,37.398646
0.394394,1,0,0,1,0,140.918664,37.399096
0.402711,1,0,0,0,0,140.904552,37.390522
0.436267,1,0,0,0,0,140.905118,37.389171
0.441361,1,0,0,0,0,140.904553,37.38917
0.327511,1,0,0,0,0,140.910756,37.398189
0.193461,0,0,1,0,0,140.9068,37.399087
0.21795,0,0,1,0,0,140.907365,37.399088
0.147616,1,0,0,1,0,140.905671,37.398636
0.202796,0,0,1,0,0,140.906801,37.398637
-0.039186,1,0,0,0,0,140.903411,37.398634
0.006776,1,0,0,1,0,140.903976,37.398634
0.038827,1,0,0,0,0,140.903412,37.398183
0.063622,1,0,0,1,0,140.903977,37.398184
-0.080656,1,0,0,1,0,140.903411,37.399085
0.449743,0,0,1,1,0,140.900599,37.389618
0.448031,0,0,1,1,0,140.900034,37.389617
0.459515,0,0,1,1,0,140.900599,37.389167
0.439798,0,0,1,0,0,140.900598,37.390069
0.412264,0,0,1,0,0,140.901727,37.390971
0.473695,0,0,1,1,0,140.902295,37.388267
0.476165,0,0,1,1,0,140.90173,37.388267
0.141182,0,0,1,0,0,140.9068,37.399538
0.169162,1,0,0,0,0,140.906235,37.399087
0.269485,0,1,0,0,0,140.913576,37.401797
0.077421,0,1,0,0,0,140.906799,37.400439
0.237831,0,0,1,0,0,140.911319,37.399992
0.426458,0,0,1,0,1,140.927705,37.395947
0.433297,0,0,1,1,0,140.92827,37.395948
0.428541,0,0,1,0,1,140.927706,37.395496
0.46593,0,1,0,0,0,140.929967,37.393244
0.11096,1,0,0,1,0,140.905106,37.398635
0.116425,1,0,0,1,0,140.905106,37.399086
0.547591,0,0,1,1,0,140.894394,37.383303
0.522167,0,0,1,1,0,140.900041,37.38466
0.523449,0,0,1,1,0,140.900041,37.384209
0.521864,0,0,1,0,0,140.899475,37.38511
0.41111,0,1,0,0,1,140.925447,37.394143
0.408468,0,1,0,0,0,140.925447,37.394594
0.415717,0,1,0,0,1,140.926012,37.394143
0.413371,0,1,0,0,1,140.926012,37.394594
0.411218,0,1,0,0,0,140.926011,37.395045
0.417149,0,1,0,0,0,140.926576,37.395045
0.421312,0,1,0,0,1,140.926577,37.394144
0.544504,0,0,1,0,1,140.893264,37.383752
0.574625,0,0,1,0,0,140.893831,37.38195
0.55482,0,0,1,0,0,140.894395,37.382852
0.538334,0,0,1,0,1,140.896089,37.383304
0.545662,0,0,1,1,0,140.895525,37.382853
0.507679,0,0,1,0,1,140.897779,37.386461
0.286836,1,0,0,0,0,140.91019,37.398639
0.116608,1,0,0,0,0,140.906235,37.399538
0.145423,1,0,0,1,0,140.905671,37.399086
0.083044,1,0,0,1,0,140.90454,37.399987
0.361448,0,1,0,0,0,140.908489,37.404046
0.37886,0,1,0,0,0,140.916966,37.401348
0.375468,0,1,0,0,0,140.916967,37.400898
0.330799,0,0,1,1,0,140.924314,37.398199
0.330796,0,0,1,1,0,140.924313,37.398649
0.416486,0,0,1,0,0,140.927703,37.39775
0.410471,0,0,1,0,0,140.927139,37.39775
0.613888,0,0,1,1,0,140.893271,37.378795
0.608044,0,0,1,1,0,140.893269,37.380147
0.366153,1,0,0,0,0,140.903421,37.391423
0.463939,0,1,0,0,1,140.929967,37.393695
0.455451,0,0,1,1,0,140.929402,37.394145
0.31143,0,0,1,0,0,140.90342,37.392324
0.398348,0,0,1,1,0,140.902856,37.390972
0.461898,0,0,1,1,0,140.929966,37.394146
0.315724,1,0,0,0,0,140.91245,37.398641
0.235241,0,1,0,0,1,140.911881,37.402246
0.351935,1,0,0,0,0,140.913015,37.398191
0.327692,1,0,0,0,0,140.913014,37.399092
0.300531,1,0,0,0,0,140.913014,37.399543
0.450551,0,1,0,0,0,140.928837,37.393694
